Employee ID,Name,Department,Job Role,Performance Score,KPI Score,Attendance (%),Peer Rating,Task Completion (%),Work Hours Logged,Manager Feedback,Training Hours,Promotion Eligibility,Attendance Status,Performance Category,Productivity Index,Work Efficiency,standardize mf
631032,Jayesh Jaggi,Finance,Financial Analyst,85,79.54,95.03,3.9,90.89,43,3.1,8,No,Excellent,Good,56.14666667,2.11372093,Average
543497,Ishaan Rana,Finance,Accountant,50,80.86,77.85,3.5,85.73,51,3.9,30,No,Poor,Needs Improvement,44.78666667,1.680980392,Average
856785,Ahana  Balasubramanian,Finance,Accountant,80,91.99,89.31,5,84.03,53,3.7,12,No,Average,Good,58.99666667,1.585471698,Average
202194,Shaan Sachdev,IT,Software Engineer,50,64.3,91.42,3.3,81.51,39,3.6,11,No,Good,Needs Improvement,39.2,2.09,Average
851998,Lavanya Halder,IT,Software Engineer,74,80.28,92.11,4.6,94.52,42,4.6,9,No,Good,Average,52.96,2.25047619,Excellent
198040,Kismat Mani,HR,HR Manager,62,91.17,84.42,3.7,96.33,53,3.5,4,No,Average,Average,52.29,1.81754717,Average
675162,Aarush Kar,Sales,Sales Executive,99,87.68,98.75,3,88.94,55,4.2,25,Yes,Excellent,Outstanding,63.22666667,1.617090909,Excellent
538793,Saksham Jani,HR,Recruitment Specialist,53,89.71,87.88,3.2,75.49,37,3.4,9,No,Average,Needs Improvement,48.63666667,2.04027027,Average
974358,Mehul Dewan,HR,Employee Relations,99,82.45,80.48,4.8,96.98,47,3.4,20,No,Average,Outstanding,62.08333333,2.063404255,Average
573228,Kartik Mahajan,Marketing,Marketing Executive,80,77.95,88.64,4.1,76.19,49,4.6,22,No,Average,Good,54.01666667,1.554897959,Excellent
262728,Ayesha Kumar,Sales,Sales Executive,96,76.55,78,4.4,70.9,35,3.4,0,No,Poor,Outstanding,58.98333333,2.025714286,Average
466133,Zara Bumb,Finance,Accountant,87,64.72,99.18,4.4,96,39,4.6,5,Yes,Excellent,Good,52.04,2.461538462,Excellent
312634,Rati Hayer,Finance,Financial Analyst,74,67.85,82.57,4.5,94.35,48,4.8,5,No,Average,Average,48.78333333,1.965625,Excellent
695812,Ritvik Choudhry,IT,Cybersecurity Specialist,95,82.06,96.25,3.5,95.89,48,3.7,9,No,Excellent,Outstanding,60.18666667,1.997708333,Average
701830,Divit Sundaram,Sales,Account Manager,63,87.34,83.49,4,79.78,41,3.9,9,No,Average,Average,51.44666667,1.945853659,Average
331709,Anika Raj,IT,Cybersecurity Specialist,69,91.75,78.89,3.9,82.22,41,4,23,No,Poor,Average,54.88333333,2.005365854,Excellent
675843,Azad Chatterjee,Finance,Financial Analyst,81,83.99,89.11,3.2,93.44,47,3.1,10,No,Average,Good,56.06333333,1.988085106,Average
240774,Keya Arora,HR,HR Manager,85,71.85,78.74,4,90.03,44,3.8,15,No,Poor,Good,53.61666667,2.046136364,Average
219038,Mannat Sridhar,Finance,Accountant,90,81.14,93.97,3.8,83.86,52,3.8,11,No,Good,Outstanding,58.31333333,1.612692308,Average
647450,Tiya Brar,HR,Employee Relations,52,80.81,80.45,3.7,71.89,45,3.6,23,No,Average,Needs Improvement,45.50333333,1.597555556,Average
592616,Armaan Shah,IT,Software Engineer,100,89.39,97.74,4.4,91.01,35,4.9,5,Yes,Excellent,Outstanding,64.59666667,2.600285714,Excellent
249029,Vardaniya Chada,Sales,Business Development,97,60.6,76,4.2,89.96,35,3.7,16,No,Poor,Outstanding,53.93333333,2.570285714,Average
713770,Vardaniya Garg,Marketing,Content Strategist,90,79.37,76.25,3.9,91.45,49,4.6,13,Yes,Poor,Outstanding,57.75666667,1.866326531,Excellent
719168,Shayak Keer,HR,HR Manager,80,78.86,97.45,4.3,87.94,55,4,25,No,Excellent,Good,54.38666667,1.598909091,Excellent
130564,Yuvraj  Kade,IT,Cybersecurity Specialist,63,65.72,83.68,4.8,75.7,42,3.8,16,No,Average,Average,44.50666667,1.802380952,Average
908879,Vihaan Dani,Finance,Auditor,75,64.76,85.81,4.3,89.61,53,3,6,No,Average,Good,48.02,1.690754717,Average
787047,Inaaya  Bawa,Finance,Financial Analyst,98,68.25,78.38,3.9,82.79,43,3.3,13,No,Poor,Outstanding,56.71666667,1.925348837,Average
965323,Ela Ravel,Marketing,Marketing Executive,54,92.56,77.31,4.1,79.08,39,3.2,19,No,Poor,Needs Improvement,50.22,2.027692308,Average
167220,Reyansh Kibe,Marketing,SEO Specialist,57,93.15,89.94,3.1,81.66,47,4.3,26,No,Average,Needs Improvement,51.08333333,1.737446809,Excellent
515944,Prerak Dalal,Marketing,Marketing Executive,65,68.41,95.61,4,96.97,50,3.2,13,No,Excellent,Average,45.80333333,1.9394,Average
825857,Tara Dora,Sales,Account Manager,71,78.88,96.01,3.1,92.94,52,4.7,28,No,Excellent,Average,50.99333333,1.787307692,Excellent
988108,Miraan Ganesh,Finance,Financial Analyst,88,63.4,93.39,3.2,85.01,39,3.8,25,No,Good,Good,51.53333333,2.17974359,Average
320541,Shray Reddy,HR,Employee Relations,55,94.04,77.87,4.6,98.55,50,4.4,6,No,Poor,Needs Improvement,51.21333333,1.971,Excellent
439325,Saanvi Bava,HR,Recruitment Specialist,99,74.53,95.53,3.9,80.54,43,4.3,22,Yes,Excellent,Outstanding,59.14333333,1.873023256,Excellent
354936,Jivin Kade,Marketing,SEO Specialist,62,91.51,81.4,4,79.87,40,4.9,11,No,Average,Average,52.50333333,1.99675,Excellent
786546,Miraan Thakkar,Sales,Account Manager,91,62.83,80.8,4.6,96.21,44,4.6,20,Yes,Average,Outstanding,52.81,2.186590909,Excellent
959956,Hazel Bora,Sales,Account Manager,66,75.92,84.22,4.5,92.37,44,4.5,11,No,Average,Average,48.80666667,2.099318182,Excellent
895288,Nitya Mammen,Marketing,Marketing Executive,100,87.39,95.95,3.3,75.3,46,4,30,No,Excellent,Outstanding,63.56333333,1.636956522,Excellent
898877,Pari Choudhary,Sales,Account Manager,73,93.25,90.37,4.1,70.89,38,3.9,27,No,Good,Average,56.78333333,1.865526316,Average
189560,Fateh Ravi,Finance,Accountant,72,83.01,93.01,4.3,88.18,55,4.5,4,No,Good,Average,53.10333333,1.603272727,Excellent
533419,Fateh Wagle,Marketing,Marketing Executive,50,61.44,96.34,4.5,90.47,43,3,8,No,Excellent,Needs Improvement,38.64666667,2.103953488,Average
635347,Damini Ravel,IT,Data Analyst,93,76.25,78.93,3.1,98.36,47,3.5,4,No,Poor,Outstanding,57.45,2.092765957,Average
608762,Vritika Chowdhury,HR,HR Manager,83,70.7,76.36,4.9,78.4,50,3.2,18,No,Poor,Good,52.86666667,1.568,Average
573766,Navya Sahni,Marketing,SEO Specialist,58,87.06,79.96,3.7,78.18,50,3.4,18,No,Poor,Needs Improvement,49.58666667,1.5636,Average
520152,Eshani Gole,IT,Software Engineer,57,92.15,91.19,4.5,87.31,46,4.7,6,No,Good,Needs Improvement,51.21666667,1.898043478,Excellent
537812,Divij Bahri,IT,Software Engineer,84,94.48,92.15,3.1,87.01,47,3.2,24,No,Good,Good,60.52666667,1.851276596,Average
734523,Drishya Kulkarni,IT,Data Analyst,81,83.37,87.77,4.3,89.18,40,4,12,No,Average,Good,56.22333333,2.2295,Excellent
360582,Jivin Shetty,Marketing,SEO Specialist,99,79.5,95.63,4,83.82,54,4.5,6,Yes,Excellent,Outstanding,60.83333333,1.552222222,Excellent
556372,Tanya Sachar,Marketing,Marketing Executive,72,69.76,83.71,3.8,77.78,54,4.4,26,No,Average,Average,48.52,1.44037037,Excellent
673534,Ojas Magar,Sales,Sales Executive,85,86.61,75.34,4.6,96.85,54,3.2,11,No,Poor,Good,58.73666667,1.793518519,Average
494450,Advika Goyal,IT,Software Engineer,83,81.93,79.69,4.6,90.26,43,3.6,14,No,Poor,Good,56.51,2.099069767,Average
720933,Advika Kuruvilla,IT,Software Engineer,66,90.63,80.75,4.6,73.66,48,3.5,13,No,Average,Average,53.74333333,1.534583333,Average
618065,Faiyaz Karnik,IT,Cybersecurity Specialist,55,67.75,75.51,3,79.69,54,3,10,No,Poor,Needs Improvement,41.91666667,1.475740741,Average
327931,Sara Agate,Marketing,SEO Specialist,96,82.6,79.51,3,91.5,36,4.9,6,Yes,Poor,Outstanding,60.53333333,2.541666667,Excellent
932396,Tara Mani,Sales,Sales Executive,59,60.47,77.27,4.5,77.83,41,4.5,12,No,Poor,Needs Improvement,41.32333333,1.898292683,Excellent
397281,Baiju Bhardwaj,Finance,Auditor,84,64.51,80.05,3.5,81.59,45,3.7,8,No,Average,Good,50.67,1.813111111,Average
834863,Mannat Rau,IT,Data Analyst,55,62.85,92.82,3.7,84.7,51,3.7,27,No,Good,Needs Improvement,40.51666667,1.660784314,Average
426627,Khushi Kothari,Marketing,Content Strategist,92,87.72,83.08,4.8,85.42,35,4.1,11,Yes,Average,Outstanding,61.50666667,2.440571429,Excellent
434511,Damini Sabharwal,HR,HR Manager,97,92.76,95.3,4.7,91.12,49,5,17,Yes,Excellent,Outstanding,64.82,1.859591837,Excellent
301979,Myra Banerjee,Finance,Financial Analyst,52,83.27,96.06,3.6,98.17,47,4.4,19,No,Excellent,Needs Improvement,46.29,2.088723404,Excellent
190440,Ivan Ganesh,Finance,Auditor,74,65.94,89.33,3.5,79.38,40,4.6,6,No,Average,Average,47.81333333,1.9845,Excellent
982552,Zoya Jayaraman,Finance,Auditor,91,61.19,79.7,4.6,71.28,51,4.4,12,Yes,Poor,Outstanding,52.26333333,1.397647059,Excellent
506194,Ira Hari,HR,HR Manager,64,65.35,92.28,3.4,87.76,48,4.5,2,No,Good,Average,44.25,1.828333333,Excellent
670311,Prisha Raj,Finance,Financial Analyst,58,87.38,98.28,4,74.46,48,3.5,13,No,Excellent,Needs Improvement,49.79333333,1.55125,Average
306571,Darshit Dara,Marketing,Content Strategist,85,81.04,83.95,3.1,93.26,54,4.7,10,No,Average,Good,56.38,1.727037037,Excellent
269464,Eshani Bora,Finance,Financial Analyst,57,93.86,91.24,3.2,74.94,55,4,14,No,Good,Needs Improvement,51.35333333,1.362545455,Excellent
249512,Saanvi Aggarwal,HR,HR Manager,76,83.42,99.41,4.6,94.68,48,4.7,12,No,Excellent,Good,54.67333333,1.9725,Excellent
164384,Yasmin Luthra,HR,Recruitment Specialist,100,77.71,89.67,3.1,86.83,39,3.8,21,No,Average,Outstanding,60.27,2.226410256,Average
295827,Jhanvi Bansal,Sales,Business Development,93,85.42,90.32,3.4,88.9,48,3.3,30,No,Good,Outstanding,60.60666667,1.852083333,Average
280419,Sana Divan,Finance,Auditor,89,84.34,83.48,4.5,70.02,36,4.8,19,Yes,Average,Good,59.28,1.945,Excellent
967313,Sumer Sengupta,Sales,Account Manager,76,71.07,87.64,4.6,73.34,49,3.3,13,No,Average,Good,50.55666667,1.496734694,Average
964372,Lavanya Ram,Finance,Financial Analyst,58,85.36,92.23,4.4,77.56,43,4,29,No,Good,Needs Improvement,49.25333333,1.80372093,Excellent
392045,Shanaya Dass,HR,Recruitment Specialist,83,94.86,95.13,4.2,78.72,53,3.9,14,No,Excellent,Good,60.68666667,1.485283019,Average
507537,Nishith Dixit,Sales,Account Manager,93,82.43,87.95,4.1,95.92,54,4.5,2,Yes,Average,Outstanding,59.84333333,1.776296296,Excellent
817943,Indranil Vyas,Finance,Accountant,63,62.32,96.31,3.8,96.34,41,4.5,9,No,Excellent,Average,43.04,2.349756098,Excellent
927912,Renee Badami,HR,Employee Relations,55,88.46,98.27,3.2,92.02,40,4.1,7,No,Excellent,Needs Improvement,48.88666667,2.3005,Excellent
860264,Rasha Uppal,Sales,Business Development,54,76.78,97.56,4.3,86.73,37,4.7,11,No,Excellent,Needs Improvement,45.02666667,2.344054054,Excellent
482056,Aarna Mani,IT,Cybersecurity Specialist,97,67.65,99.94,4.7,88.71,41,5,10,Yes,Excellent,Outstanding,56.45,2.163658537,Excellent
815960,Samiha Sachdeva,Finance,Accountant,58,62.48,85.53,4.7,85.91,47,4.7,6,No,Average,Needs Improvement,41.72666667,1.82787234,Excellent
220585,Baiju Dar,Sales,Business Development,76,86.31,87.69,4.3,90.88,53,3.2,28,No,Average,Good,55.53666667,1.714716981,Average
998631,Anahi Karpe,Marketing,SEO Specialist,63,69.93,98.81,4.4,89.47,36,3.3,3,No,Excellent,Average,45.77666667,2.485277778,Average
606036,Hansh Ahluwalia,Marketing,Content Strategist,96,94.65,82.47,4.7,87.5,37,3.3,24,No,Average,Outstanding,65.11666667,2.364864865,Average
934797,Gokul Bahl,Marketing,Content Strategist,85,83.84,91.74,4.9,98.04,48,4.7,29,No,Good,Good,57.91333333,2.0425,Excellent
506938,Heer Kaul,HR,HR Manager,96,75.63,76.02,4.2,97.53,51,4,30,No,Poor,Outstanding,58.61,1.912352941,Excellent
895058,Diya Aggarwal,IT,Software Engineer,65,76.66,89.11,4.1,94.95,51,4.4,22,No,Average,Average,48.58666667,1.861764706,Excellent
300330,Aarav Yadav,HR,HR Manager,55,84.62,81.21,3.5,98.68,42,3.2,4,No,Average,Needs Improvement,47.70666667,2.34952381,Average
399693,Kaira Walla,Marketing,Content Strategist,86,72.93,85.34,4.8,97.75,38,4.7,15,Yes,Average,Good,54.57666667,2.572368421,Excellent
905514,Mamooty Randhawa,HR,Employee Relations,86,67.06,75.14,4.2,88.63,48,3,28,No,Poor,Good,52.42,1.846458333,Average
779658,Reyansh Setty,Marketing,Content Strategist,70,67.64,92.74,4.7,75.31,44,3.4,22,No,Good,Average,47.44666667,1.711590909,Average
660057,Jivin Soman,Marketing,Marketing Executive,70,67.29,81.55,3.5,77.19,44,4.8,8,No,Average,Average,46.93,1.754318182,Excellent
390967,Piya Doshi,Sales,Sales Executive,64,86.21,93.96,4.9,83.65,53,4.7,11,No,Good,Average,51.70333333,1.578301887,Excellent
185669,Adira Khare,Marketing,Content Strategist,99,67.31,99.66,5,75.02,42,3.2,9,No,Excellent,Outstanding,57.10333333,1.786190476,Average
138956,Pranay Kapur,Sales,Account Manager,87,83.65,78.9,3.2,92.45,35,4.3,14,Yes,Poor,Good,57.95,2.641428571,Excellent
280912,Mahika Soman,HR,Recruitment Specialist,77,78.59,92.88,3.9,95.54,43,4.3,28,No,Good,Good,53.16333333,2.221860465,Excellent
348638,Divij Saha,Finance,Auditor,51,65.16,81.47,4.7,94.67,36,4.4,5,No,Average,Needs Improvement,40.28666667,2.629722222,Excellent
518054,Anya Bahl,HR,HR Manager,82,72.34,90.41,3.1,80.86,47,4.4,11,No,Good,Good,52.48,1.720425532,Excellent
339906,Shanaya Tandon,Sales,Business Development,94,66.36,77.23,4.6,77.27,43,4,21,No,Poor,Outstanding,54.98666667,1.796976744,Excellent
797986,Ira Jayaraman,Finance,Auditor,84,93.03,80.6,4.3,77.79,40,3.4,29,No,Average,Good,60.44333333,1.94475,Average
966173,Indrajit Thaman,HR,Recruitment Specialist,50,74.35,82.86,3.9,94.68,43,3.2,29,No,Average,Needs Improvement,42.75,2.201860465,Average
121945,Vardaniya De,Sales,Sales Executive,99,79.8,76.08,3.2,98.19,36,4.3,13,Yes,Poor,Outstanding,60.66666667,2.7275,Excellent
769867,Anika Ahuja,Finance,Accountant,94,90.79,95.54,4.5,93.32,47,4.4,22,Yes,Excellent,Outstanding,63.09666667,1.985531915,Excellent
393972,Rhea Kothari,IT,Data Analyst,71,68.38,86.5,3.5,87.6,38,4.8,13,No,Average,Average,47.62666667,2.305263158,Excellent
494031,Ranbir Talwar,Finance,Financial Analyst,56,74,83.58,3.5,94.19,40,4.9,17,No,Average,Needs Improvement,44.5,2.35475,Excellent
310803,Inaaya  Yadav,Marketing,Marketing Executive,62,71.46,93.05,4.3,95.18,42,3.4,29,No,Good,Average,45.92,2.266190476,Average
104752,Dharmajan Desai,HR,HR Manager,91,87.03,85.37,4.5,94.09,55,4.2,27,Yes,Average,Outstanding,60.84333333,1.710727273,Excellent
358706,Ranbir Tara,Sales,Business Development,82,61.13,96.09,3.9,76.51,54,3.3,30,No,Excellent,Good,49.01,1.416851852,Average
232946,Farhan Agate,Finance,Auditor,80,88.94,90.32,3.4,75.51,53,3.8,14,No,Good,Good,57.44666667,1.424716981,Average
780415,Dishani Manda,Sales,Sales Executive,59,89.08,98.89,4.5,77.71,44,3.1,12,No,Excellent,Needs Improvement,50.86,1.766136364,Average
655430,Kimaya Thaker,Sales,Account Manager,60,67.55,75.08,4.6,92.28,37,3.5,8,No,Poor,Average,44.05,2.494054054,Average
765554,Farhan Mannan,IT,Data Analyst,73,62.34,83.83,3.7,83.52,45,3.3,24,No,Average,Average,46.34666667,1.856,Average
514360,Hansh Kota,HR,Employee Relations,65,80.51,75.62,3.6,80.79,45,4.7,29,No,Poor,Average,49.70333333,1.795333333,Excellent
344955,Saksham Bali,IT,Software Engineer,99,81.45,80.94,4.6,70.54,52,4.1,20,Yes,Average,Outstanding,61.68333333,1.356538462,Excellent
141547,Kiaan Dutta,Finance,Accountant,83,75.59,92.76,4.7,99.16,36,3.1,20,No,Good,Good,54.43,2.754444444,Average
204435,Dhanuk Mand,Marketing,Marketing Executive,88,60.55,92.11,4,92.28,47,4.9,25,Yes,Good,Good,50.85,1.963404255,Excellent
481514,Kartik Soni,Marketing,Marketing Executive,72,76.35,99.35,4.9,76.39,38,4.3,3,No,Excellent,Average,51.08333333,2.010263158,Excellent
909747,Ela Kibe,Marketing,Content Strategist,52,75.18,98.65,4.4,83.25,47,4,23,No,Excellent,Needs Improvement,43.86,1.771276596,Excellent
333263,Damini Taneja,Marketing,SEO Specialist,90,87.24,83.15,4.1,81.36,50,3.2,3,No,Average,Outstanding,60.44666667,1.6272,Average
877722,Saanvi Dora,Marketing,SEO Specialist,97,76.48,86.94,4.6,98.74,55,4.5,21,Yes,Average,Outstanding,59.36,1.795272727,Excellent
494045,Sumer Sawhney,IT,Software Engineer,77,88.44,95.35,4.1,99.16,49,4.9,26,No,Excellent,Good,56.51333333,2.023673469,Excellent
724328,Saanvi Chowdhury,Finance,Accountant,100,73.81,78.19,4.7,87.06,39,3.5,5,No,Poor,Outstanding,59.50333333,2.232307692,Average
508224,Vritika Ratta,Sales,Sales Executive,89,81.78,80.58,4.5,93.08,52,3.2,2,No,Average,Good,58.42666667,1.79,Average
289083,Nitara Rajagopalan,HR,HR Manager,93,82.09,88.78,3.8,78.03,40,4.6,0,Yes,Average,Outstanding,59.63,1.95075,Excellent
585889,Shanaya Thakur,Sales,Business Development,82,92.54,98.58,3.5,75.14,40,4.2,16,No,Excellent,Good,59.34666667,1.8785,Excellent
788693,Amani Dara,Marketing,Marketing Executive,61,77.62,89.97,4.1,74.79,48,4.7,14,No,Average,Average,47.57333333,1.558125,Excellent
722272,Ivan Ramanathan,Sales,Sales Executive,63,69.72,91.99,3.8,90.73,52,3.7,2,No,Good,Average,45.50666667,1.744807692,Average
746865,Devansh Tak,Marketing,SEO Specialist,83,84.54,99.19,4.8,82.54,41,4.3,8,No,Excellent,Good,57.44666667,2.013170732,Excellent
250490,Alia Varty,Sales,Business Development,73,81.76,79.42,4.5,93.36,47,3.7,4,No,Poor,Average,53.08666667,1.986382979,Average
503678,Amani Shankar,Finance,Financial Analyst,85,75.65,88.87,3.1,92.55,54,3.4,24,No,Average,Good,54.58333333,1.713888889,Average
729671,Indranil Sunder,IT,Data Analyst,65,81.81,90.32,3.1,76.69,53,3.4,18,No,Good,Average,49.97,1.446981132,Average
142732,Lagan Banerjee,Finance,Financial Analyst,63,88.02,99.33,3.4,73.01,36,3,18,No,Excellent,Average,51.47333333,2.028055556,Average
802022,Advika Saxena,Marketing,SEO Specialist,67,70.75,97.74,4.5,97.8,50,3.4,25,No,Excellent,Average,47.41666667,1.956,Average
311438,Riaan Krishnan,Marketing,Marketing Executive,77,72.07,95.31,3.2,89.53,36,3.9,23,No,Excellent,Good,50.75666667,2.486944444,Average
424970,Veer Sahota,HR,Recruitment Specialist,84,90.42,83.25,4.8,98.33,47,3.6,21,No,Average,Good,59.74,2.09212766,Average
300475,Hazel Thaker,HR,HR Manager,71,61.48,82.8,4.5,87.3,54,4.3,4,No,Average,Average,45.66,1.616666667,Excellent
169680,Darshit Bhasin,Marketing,SEO Specialist,76,87.36,88.2,3.3,94.36,42,3.2,4,No,Average,Good,55.55333333,2.246666667,Average
597323,Neelofar Rana,HR,HR Manager,81,76.37,95.34,3.6,89.02,50,3.8,12,No,Excellent,Good,53.65666667,1.7804,Average
876520,Taran Kar,Marketing,Marketing Executive,99,91.48,78.21,3.6,96.97,48,3.5,17,No,Poor,Outstanding,64.69333333,2.020208333,Average
830628,Dharmajan Garg,Sales,Business Development,84,73.46,75.59,3.3,95.47,55,4.8,10,No,Poor,Good,53.58666667,1.735818182,Excellent
752340,Ivana Sagar,Finance,Financial Analyst,83,92.92,83.43,4.8,98.51,37,3.3,19,No,Average,Good,60.24,2.662432432,Average
278587,Mannat Mand,IT,Software Engineer,52,78.13,81.17,3.9,77.15,40,3.1,18,No,Average,Needs Improvement,44.67666667,1.92875,Average
872672,Uthkarsh Hegde,Finance,Accountant,65,73.4,77.06,4.5,86.59,39,3.1,18,No,Poor,Average,47.63333333,2.22025641,Average
747843,Tiya Ahuja,Sales,Sales Executive,59,64.43,80.09,4.1,75.21,53,4.2,23,No,Average,Needs Improvement,42.51,1.419056604,Excellent
286442,Tanya Sharma,HR,HR Manager,87,64.05,95.83,4.2,73.6,38,3.2,0,No,Excellent,Good,51.75,1.936842105,Average
979597,Shamik Ramanathan,Finance,Financial Analyst,64,91.51,83.1,4.6,93.96,38,4,18,No,Average,Average,53.37,2.472631579,Excellent
896664,Raunak Kata,HR,Employee Relations,59,64.47,97.23,4.8,95.82,44,4.5,2,No,Excellent,Needs Improvement,42.75666667,2.177727273,Excellent
701069,Eva Khurana,Finance,Accountant,90,86.83,95.14,3.6,84.82,36,4,10,No,Excellent,Outstanding,60.14333333,2.356111111,Excellent
888334,Yuvaan Karpe,Marketing,SEO Specialist,51,94.13,79.89,4.3,81.19,39,4.7,3,No,Poor,Needs Improvement,49.81,2.081794872,Excellent
970274,Jiya Chana,Sales,Sales Executive,63,71.37,82.92,3,77.95,54,4.8,0,No,Average,Average,45.79,1.443518519,Excellent
847727,Faiyaz Balakrishnan,IT,Cybersecurity Specialist,88,79.41,84.48,5,87.94,48,3.9,9,No,Average,Good,57.47,1.832083333,Average
259811,Inaaya  Mahajan,Marketing,Marketing Executive,54,77.89,93.02,3.4,98.46,41,3.7,12,No,Good,Needs Improvement,45.09666667,2.401463415,Average
648754,Rhea Varghese,Marketing,SEO Specialist,72,91.89,95,3.5,77.32,49,4.9,5,No,Excellent,Average,55.79666667,1.577959184,Excellent
778707,Vihaan Bhatti,Sales,Account Manager,88,94.99,85.96,3.4,93.39,43,3.8,27,No,Average,Good,62.13,2.171860465,Average
372929,Chirag Sengupta,Marketing,Marketing Executive,88,70.28,95.29,3.6,77.37,37,3.3,4,No,Excellent,Good,53.96,2.091081081,Average
124932,Navya Varty,HR,Recruitment Specialist,64,92.8,87.81,4.4,70.52,36,3.9,22,No,Average,Average,53.73333333,1.958888889,Average
929402,Yasmin Trivedi,IT,Data Analyst,93,67.04,98.39,3.5,92.6,54,3.8,3,No,Excellent,Outstanding,54.51333333,1.714814815,Average
586041,Manjari Bassi,Sales,Sales Executive,98,64.4,78.82,3.4,87.27,55,4.8,10,Yes,Poor,Outstanding,55.26666667,1.586727273,Excellent
143913,Ela Batta,Marketing,Marketing Executive,65,77.04,80.52,4.9,81.6,45,4,9,No,Average,Average,48.98,1.813333333,Excellent
682800,Ivana Sarin,HR,Recruitment Specialist,75,82.79,94.97,3.8,73.81,38,3.8,19,No,Good,Good,53.86333333,1.942368421,Average
687697,Baiju Talwar,Finance,Financial Analyst,87,72.53,93.15,3.1,72.23,38,3.6,22,No,Good,Good,54.21,1.900789474,Average
664876,Shaan Hari,HR,HR Manager,89,68.85,96.27,4,80.86,51,3.7,24,No,Excellent,Good,53.95,1.585490196,Average
861468,Taimur Vyas,HR,Employee Relations,78,90.12,82.11,3.7,74.94,54,3.8,20,No,Average,Good,57.27333333,1.387777778,Average
991573,Hridaan Ramakrishnan,Finance,Auditor,50,83.42,84.47,4.5,97.89,45,4,15,No,Average,Needs Improvement,45.97333333,2.175333333,Excellent
174576,Hansh Char,HR,Employee Relations,78,76.89,96.06,4.4,92.98,39,4.2,18,No,Excellent,Good,53.09666667,2.384102564,Excellent
183560,Lavanya Hora,Marketing,Content Strategist,95,66.85,82.69,3.7,81.98,47,4.6,12,Yes,Average,Outstanding,55.18333333,1.744255319,Excellent
783333,Anahita Brahmbhatt,Sales,Account Manager,99,90.86,83.61,4.3,91.51,50,4.2,20,Yes,Average,Outstanding,64.72,1.8302,Excellent
675706,Aarav Banik,HR,HR Manager,69,60.98,91.33,4.7,85.95,46,3.5,17,No,Good,Average,44.89333333,1.868478261,Average
180869,Jayant Dhillon,HR,Employee Relations,55,93.51,80.99,3.4,72.12,46,3.2,2,No,Average,Needs Improvement,50.63666667,1.567826087,Average
738019,Rania Tara,HR,Employee Relations,78,90.91,87.49,4.5,74.12,53,4,2,No,Average,Good,57.80333333,1.398490566,Excellent
331999,Neelofar Deep,Marketing,SEO Specialist,75,82.44,93.98,4.4,75.21,36,4.5,13,No,Good,Good,53.94666667,2.089166667,Excellent
345179,Neelofar Chowdhury,Sales,Business Development,90,82.35,86.26,4.2,77.01,42,3.3,20,No,Average,Outstanding,58.85,1.833571429,Average
483895,Farhan Vaidya,Finance,Accountant,72,80.25,96.79,4.6,91.31,45,4.6,6,No,Excellent,Average,52.28333333,2.029111111,Excellent
712936,Zaina Iyer,Finance,Accountant,54,61.03,94.48,4.2,75.42,45,3.5,30,No,Good,Needs Improvement,39.74333333,1.676,Average
171523,Tarini Manda,Sales,Sales Executive,66,66.77,79.64,3.2,94.72,42,3.2,28,No,Poor,Average,45.32333333,2.255238095,Average
731705,Siya Vaidya,Sales,Business Development,81,74.78,98.36,3.8,85.57,51,3.2,29,No,Excellent,Good,53.19333333,1.677843137,Average
438055,Mannat Raja,Sales,Business Development,77,67.48,79.14,3.3,72.15,51,3.2,7,No,Poor,Good,49.26,1.414705882,Average
527267,Hunar Batra,Marketing,Marketing Executive,57,77.51,95.47,4.5,78.27,49,4.2,24,No,Excellent,Needs Improvement,46.33666667,1.597346939,Excellent
344341,Renee Sandhu,Sales,Account Manager,58,63.01,87.76,4.3,77.29,54,4.3,27,No,Average,Needs Improvement,41.77,1.431296296,Excellent
247900,Aniruddh Grover,Finance,Financial Analyst,89,91.9,87.17,4.2,80.09,48,4.3,30,Yes,Average,Good,61.7,1.668541667,Excellent
399109,Tara Kashyap,Finance,Financial Analyst,67,63.69,89.98,4.4,94.09,50,4.8,22,No,Average,Average,45.03,1.8818,Excellent
976438,Ivan Walia,Finance,Auditor,85,77.62,76.61,3.5,88.49,39,4.6,28,No,Poor,Good,55.37333333,2.268974359,Excellent
218969,Urvi Hora,Finance,Auditor,73,93.22,93.04,4.3,75.86,37,3.4,14,No,Good,Average,56.84,2.05027027,Average
526997,Vritika Krishnamurthy,IT,Data Analyst,60,68.01,83.16,4.3,81.01,45,3.5,13,No,Average,Average,44.10333333,1.800222222,Average
193590,Prisha Kara,HR,HR Manager,79,78.16,91.7,3.1,72.34,50,3.1,10,No,Good,Good,53.42,1.4468,Average
264411,Aaryahi Guha,IT,Software Engineer,57,69.6,90.15,3,86.83,47,4.3,7,No,Good,Needs Improvement,43.2,1.847446809,Excellent
218346,Nitya Chauhan,IT,Data Analyst,70,80.71,89.22,4,91.99,52,3.4,23,No,Average,Average,51.57,1.769038462,Average
836767,Anvi Dutt,Sales,Sales Executive,85,74.62,83.02,3.7,88.32,45,4.1,6,No,Average,Good,54.44,1.962666667,Excellent
